,Unnamed: 0,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
263,5241,2023-03-26,S300Z81V,ST4000DM000,4000787030016,0,119.0,212208896.0,,,92.0,0.0,100.0,9.0,100.0,0.0,89.0,883897365.0,,,22.0,68435.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,17.0,167407.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67641.0,100.0,69440115552.0,100.0,734455040162.0,,,,,,,,,,,,,,,,,,,,
264,5424,2023-03-26,S300Z7W5,ST4000DM000,4000787030016,0,119.0,204923256.0,,,94.0,0.0,100.0,6.0,100.0,0.0,88.0,750152669.0,,,22.0,68434.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,20.0,161037.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67695.0,100.0,69410850320.0,100.0,442220949277.0,,,,,,,,,,,,,,,,,,,,
265,1536,2023-03-26,Z302AK14,ST4000DM000,4000787030016,0,117.0,140816384.0,,,91.0,0.0,100.0,19.0,100.0,0.0,87.0,481665621.0,,,19.0,71241.0,100.0,0.0,,,100.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,2.0,74.0,53159.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71058.0,100.0,80500191544.0,100.0,443492992695.0,,,,,,,,,,,,,,,,,,,,
266,523,2023-03-26,PL1331LAGRU92H,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,100.0,126.0,552.0,100.0,15.0,100.0,0.0,100.0,0.0,113.0,42.0,89.0,77033.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,651.0,100.0,651.0,253.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1334,2023-03-26,PL1331LAGT57LH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,105.0,124.0,562.0,100.0,15.0,100.0,0.0,100.0,0.0,113.0,42.0,92.0,61083.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,880.0,100.0,880.0,253.0,20.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,3106,2023-03-26,S301169K,ST4000DM000,4000787030016,0,114.0,61270560.0,,,92.0,0.0,100.0,12.0,100.0,0.0,83.0,227979246.0,,,21.0,69563.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,84.0,33522.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69388.0,100.0,77920954584.0,100.0,411667728399.0,,,,,,,,,,,,,,,,,,,,
269,6443,2023-03-26,PL2331LAGSTGMJ,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,135.0,98.0,124.0,555.0,100.0,22.0,100.0,0.0,100.0,0.0,113.0,42.0,91.0,63737.0,95.0,65536.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1062.0,100.0,1062.0,214.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,4647,2023-03-26,PL1331LAGSG27H,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,135.0,99.0,131.0,554.0,100.0,23.0,100.0,0.0,100.0,0.0,113.0,42.0,93.0,52124.0,100.0,0.0,,,100.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,594.0,100.0,594.0,230.0,26.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1596,2023-03-26,Z302EPBD,ST4000DM000,4000787030016,0,113.0,58213520.0,,,92.0,0.0,100.0,28.0,100.0,0.0,85.0,362239204.0,,,19.0,71249.0,100.0,0.0,,,100.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,5.0,72.0,57109.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71057.0,100.0,77564303096.0,100.0,573746588547.0,,,,,,,,,,,,,,,,,,,,
272,7162,2023-01-17,ZA1810F5,ST8000NM0055,8001563222016,1,79.0,243002080.0,,,90.0,0.0,100.0,24.0,98.0,9424.0,90.0,1110417013.0,,,47.0,47188.0,100.0,0.0,,,100.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,91.0,9.0,100.0,0.0,100.0,0.0,64.0,36.0,96.0,8925.0,100.0,146.0,86.0,28695.0,36.0,36.0,84.0,243002080.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,47115.0,100.0,87718225040.0,100.0,604914218124.0,,,,,,,,,,,,,,,,,,,,
273,6984,2023-03-26,S300WF7H,ST4000DM000,4000787030016,0,116.0,117285168.0,,,92.0,0.0,100.0,18.0,100.0,0.0,88.0,803985385.0,,,24.0,67098.0,100.0,0.0,,,100.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,75.0,50979.0,32.0,32.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66811.0,100.0,72517687296.0,100.0,807574063131.0,,,,,,,,,,,,,,,,,,,,
274,5072,2023-03-26,S300VL85,ST4000DM000,4000787030016,0,118.0,169632280.0,,,97.0,0.0,100.0,5.0,100.0,0.0,75.0,32484238.0,,,23.0,67457.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,2.0,37.0,127880.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,66939.0,100.0,69857716944.0,100.0,642342379641.0,,,,,,,,,,,,,,,,,,,,
275,1920,2023-03-26,Z4D0683H,ST6000DX000,6001175126016,0,114.0,70830214.0,,,86.0,0.0,100.0,18.0,100.0,0.0,89.0,10313350092.0,,,21.0,69983.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,59.0,41.0,80.0,20.0,51.0,98603.0,100.0,1.0,47.0,107482.0,20.0,20.0,65.0,70830214.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69479.0,100.0,98199164800.0,100.0,454948700228.0,,,,,,,,,,,,,,,,,,,,
276,511,2023-03-26,PL1331LAGRLKKH,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,132.0,108.0,125.0,558.0,100.0,16.0,100.0,0.0,100.0,0.0,113.0,42.0,89.0,77044.0,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1280.0,99.0,1280.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,3540,2023-03-26,Z302G1CR,ST4000DM000,4000787030016,0,105.0,7518232.0,,,91.0,0.0,100.0,14.0,100.0,0.0,85.0,376924384.0,,,21.0,69565.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,83.0,35969.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69386.0,100.0,77448076488.0,100.0,709474443635.0,,,,,,,,,,,,,,,,,,,,
278,3752,2023-03-26,S301094G,ST4000DM000,4000787030016,0,120.0,238445112.0,,,92.0,0.0,100.0,20.0,100.0,0.0,87.0,638796691.0,,,22.0,68888.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,251.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,79.0,43250.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68657.0,100.0,73760462024.0,100.0,623912554977.0,,,,,,,,,,,,,,,,,,,,
279,4182,2023-03-26,Z302AYT9,ST4000DM000,4000787030016,0,114.0,64265296.0,,,93.0,0.0,100.0,7.0,100.0,0.0,84.0,245865591.0,,,22.0,68880.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,1.0,80.0,40571.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68716.0,100.0,72307961832.0,100.0,427875683020.0,,,,,,,,,,,,,,,,,,,,
280,2311,2023-03-26,Z4D07TBR,ST6000DX000,6001175126016,0,109.0,23338072.0,,,88.0,0.0,100.0,12.0,100.0,0.0,84.0,18192972932.0,,,21.0,70015.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,75.0,25.0,45.0,110710.0,100.0,0.0,9.0,182540.0,25.0,25.0,65.0,23338072.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69260.0,100.0,91321613256.0,100.0,439661725164.0,,,,,,,,,,,,,,,,,,,,
281,3041,2023-03-26,S30107AR,ST4000DM000,4000787030016,0,117.0,131593144.0,,,92.0,0.0,100.0,8.0,100.0,0.0,87.0,532789397.0,,,21.0,69563.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,1.0,84.0,32924.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69394.0,100.0,77788105752.0,100.0,428967000842.0,,,,,,,,,,,,,,,,,,,,
282,943,2023-03-26,Z302ABC1,ST4000DM000,4000787030016,0,111.0,40438664.0,,,91.0,0.0,100.0,19.0,100.0,0.0,84.0,256541816.0,,,19.0,71250.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,73.0,54832.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71043.0,100.0,77390848392.0,100.0,424979675972.0,,,,,,,,,,,,,,,,,,,,
283,7302,2023-02-01,S300VLHX,ST4000DM000,4000787030016,1,105.0,7476608.0,,,92.0,0.0,100.0,15.0,100.0,0.0,89.0,858992648.0,,,25.0,65825.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,69.0,31.0,100.0,0.0,100.0,1.0,77.0,46049.0,31.0,31.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,65569.0,100.0,73300797528.0,100.0,491633562607.0,,,,,,,,,,,,,,,,,,,,
284,5427,2023-03-26,Z303AQMS,ST4000DM000,4000787030016,0,105.0,8929728.0,,,95.0,0.0,100.0,5.0,100.0,0.0,89.0,845377156.0,,,25.0,66101.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,37.0,126531.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,65597.0,100.0,63525959424.0,100.0,437233887678.0,,,,,,,,,,,,,,,,,,,,
285,6366,2023-03-26,S300WEAV,ST4000DM000,4000787030016,0,117.0,152006160.0,,,92.0,0.0,100.0,12.0,100.0,0.0,84.0,256218543.0,,,24.0,67419.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,82.0,37352.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67223.0,100.0,75820725608.0,100.0,422999498407.0,,,,,,,,,,,,,,,,,,,,
286,4124,2023-03-26,S301050D,ST4000DM000,4000787030016,0,114.0,62089624.0,,,91.0,0.0,100.0,8.0,100.0,0.0,87.0,589676508.0,,,22.0,68872.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,81.0,39115.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68721.0,100.0,75128063968.0,100.0,463117398633.0,,,,,,,,,,,,,,,,,,,,
287,495,2023-03-26,PL2331LAGR04TJ,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,133.0,105.0,126.0,551.0,100.0,11.0,100.0,0.0,100.0,0.0,115.0,41.0,89.0,77044.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,733.0,100.0,733.0,253.0,22.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,5398,2023-03-26,S300YSFS,ST4000DM000,4000787030016,0,116.0,109976584.0,,,94.0,0.0,100.0,6.0,100.0,0.0,88.0,763458049.0,,,22.0,68434.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,21.0,158970.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67736.0,100.0,69251974464.0,100.0,455961496758.0,,,,,,,,,,,,,,,,,,,,
289,4287,2023-03-26,S300YCKR,ST4000DM000,4000787030016,0,117.0,129338296.0,,,91.0,0.0,100.0,11.0,100.0,0.0,82.0,183806184.0,,,22.0,68888.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,84.0,33584.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68757.0,100.0,73497775664.0,100.0,434885417215.0,,,,,,,,,,,,,,,,,,,,
290,1874,2023-03-26,Z4D067X1,ST6000DX000,6001175126016,0,115.0,88823744.0,,,88.0,0.0,100.0,14.0,100.0,0.0,82.0,40074588972.0,,,20.0,70129.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.0,100.0,0.0,91.0,9.0,100.0,0.0,66.0,34.0,74.0,26.0,56.0,89093.0,100.0,1.0,1.0,199415.0,26.0,26.0,64.0,88823744.0,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69226.0,100.0,93558847392.0,100.0,522511740480.0,,,,,,,,,,,,,,,,,,,,
291,828,2023-03-26,PL1331LAGP594H,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,103.0,126.0,559.0,100.0,20.0,100.0,0.0,100.0,0.0,113.0,42.0,90.0,76843.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,789.0,100.0,789.0,250.0,24.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2889,2023-03-26,S30117HB,ST4000DM000,4000787030016,0,116.0,109887440.0,,,95.0,0.0,100.0,5.0,100.0,0.0,87.0,574249962.0,,,21.0,69569.0,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,83.0,34168.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69395.0,100.0,77722519976.0,100.0,455207116614.0,,,,,,,,,,,,,,,,,,,,
293,1582,2023-03-26,Z3029ZX7,ST4000DM000,4000787030016,0,114.0,66327432.0,,,92.0,0.0,100.0,29.0,100.0,0.0,84.0,298666657.0,,,19.0,71226.0,100.0,0.0,,,100.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,73.0,55599.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71021.0,100.0,77034978752.0,100.0,636145796158.0,,,,,,,,,,,,,,,,,,,,
294,6402,2023-03-26,S300Z4ND,ST4000DM000,4000787030016,0,110.0,29255968.0,,,92.0,0.0,100.0,10.0,100.0,0.0,85.0,350684799.0,,,23.0,67779.0,100.0,0.0,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,82.0,36690.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67468.0,100.0,77595622064.0,100.0,408241072687.0,,,,,,,,,,,,,,,,,,,,
295,1559,2023-03-26,Z302G08E,ST4000DM000,4000787030016,0,119.0,211140392.0,,,92.0,0.0,100.0,17.0,100.0,0.0,83.0,203528207.0,,,19.0,71248.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,73.0,54996.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71054.0,100.0,78878387352.0,100.0,394733502682.0,,,,,,,,,,,,,,,,,,,,
296,1237,2023-03-26,Z302B1PA,ST4000DM000,4000787030016,0,110.0,26534680.0,,,91.0,0.0,100.0,17.0,100.0,0.0,87.0,660237815.0,,,19.0,71245.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,1.0,74.0,53105.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71062.0,100.0,80414700176.0,100.0,436664623761.0,,,,,,,,,,,,,,,,,,,,
